Dist Code,Year,State Code,State Name,Dist Name,RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),KHARIF SORGHUM PRODUCTION (1000 tons),KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM PRODUCTION (1000 tons),RABI SORGHUM YIELD (Kg per ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),FINGER MILLET PRODUCTION (1000 tons),FINGER MILLET YIELD (Kg per ha),BARLEY PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),CHICKPEA PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),PIGEONPEA PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),MINOR PULSES PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),SESAMUM PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER PRODUCTION (1000 tons),SAFFLOWER YIELD (Kg per ha),CASTOR PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),LINSEED PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),SUNFLOWER PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),SOYABEAN PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha)
85,2005,11,Tamil Nadu,North Arcot / Vellore,560.98,2792.33,0,0,13.4,1158.17,0.2,1428.57,13.59,1161.54,6.14,788.19,0.59,1156.86,14.38,1619.37,0,0,0,0,5.25,376.34,4.13,285.02,218.37,1412.48,0.78,426.23,0,0,0,0,0.13,382.35,0,0,0.48,1777.78,0,0,219.76,1208.73,399.57,8987.18,2.39,274.08
85,2006,11,Tamil Nadu,North Arcot / Vellore,495.24,3233.69,0,0,10.42,1010.67,0.2,2222.22,10.61,1022.16,5.42,895.87,2.26,4035.71,16.54,2075.28,0,0,0.02,333.33,7.74,693.55,7.88,535.69,243.66,1763.99,1.61,549.49,0,0,0,0,0.11,407.41,0,0,0.57,2280,0,0,245.94,1488.29,535.99,9983.05,3.38,453.08
85,2007,11,Tamil Nadu,North Arcot / Vellore,534.28,3414.37,0,0,12.76,1294.12,0.2,1538.46,12.96,1297.3,7.96,1307.06,2.82,3397.59,19.29,2202.05,0,0,0.01,200,7.47,704.05,7.26,464.19,308.24,2046.61,1.41,510.87,0.01,250,0,0,0.07,368.42,0,0,5.29,2232.07,0,0,315.01,1754.54,522.37,10623.75,2.89,385.33
85,2008,11,Tamil Nadu,North Arcot / Vellore,489.81,3280.49,0,0,6.33,776.69,0.09,2250,6.58,803.42,8.11,1075.6,26.69,5789.59,23.74,2478.08,0,0,0.05,416.67,5.13,555.19,4.83,331.96,234.95,1580.98,1.12,625.7,0,0,0,0,0.09,346.15,0,0,3.05,1337.72,0,0,239.21,1356.07,397.54,9700.83,2.39,312.83
85,2009,11,Tamil Nadu,North Arcot / Vellore,460.81,3179.1,0,0,0,0,0,0,6.84,860.38,4.15,936.79,5.25,5769.23,16.44,2305.75,0,0,0.06,352.94,6.27,725.69,6.71,377.39,209.17,1858.46,1.19,504.24,0,0,0,0,0.04,307.69,0,0,1.69,1965.12,0,0,0,0,338.63,8727.58,2.63,340.67
85,2010,11,Tamil Nadu,North Arcot / Vellore,510.52,3026.02,0,0,4.49,601.07,0.1,1666.67,4.6,610.89,3.85,741.81,2.43,4263.16,17.95,3078.9,0,0,0.16,390.24,4.61,407.24,7.57,462.43,213,2019.34,0.87,621.43,0,0,0,0,0.06,375,0,0,0.63,1852.94,0,0,0,0,421.74,9275.13,2.66,385.51
85,2011,11,Tamil Nadu,North Arcot / Vellore,453.75,4451.58,0,0,10.24,1549.17,0.14,1555.56,10.37,1547.76,8.98,1847.74,11.86,6113.4,19.4,2869.82,0,0,0,0,9.11,776.64,0,0,250.1,2531.63,0,0,0,0,0,0,0.06,200,0,0,0.48,1714.29,0,0,0,0,587.17,11103.82,2.76,349.37
85,2012,11,Tamil Nadu,North Arcot / Vellore,478.31,3752.04,0,0,4.95,814.14,0.11,916.67,5.07,817.74,10.29,2180.08,5.7,3313.95,14.46,2572.95,0,0,0,0,11.07,780.68,12.52,511.86,201.8,2120.86,1.46,760.42,0,0,0,0,0.09,346.15,0,0,0.28,1400,0,0,0,0,562.11,9920.76,3.24,393.2
85,2013,11,Tamil Nadu,North Arcot / Vellore,551.9,4523.77,0,0,5.91,924.88,0.67,2161.29,6.57,980.6,14.17,2373.53,39.75,5543.93,46.2,3774.51,0,0,0,0,12.7,869.86,19.83,624.96,237.98,2501.63,1.65,693.28,0,0,0,0,0.1,344.83,0,0,0.59,1638.89,0,0,240.36,2448.66,417.83,8463.24,3.22,475.63
85,2014,11,Tamil Nadu,North Arcot / Vellore,633.96,4887.52,0,0,20.14,2751.37,1.09,2180,21.23,2714.83,30.1,3648.49,55.54,7878.01,56.12,3728.9,0,0,0.13,481.48,0,0,60.86,992.66,274.9,2540.67,2.98,680.37,0,0,0,0,0.15,365.85,0,0,0.69,1725,0,0,278.74,2458.24,280.76,8311.43,4.46,493.91
85,2015,11,Tamil Nadu,North Arcot / Vellore,752.96,3949.44,0,0,10.56,1602.43,0.14,1555.56,10.7,1604.2,21.88,2952.77,39.33,7125,28.14,3302.82,0,0,0.01,500,0,0,40.74,751.21,222.17,2185.64,0.81,680.67,0,0,0,0,0.15,365.85,0,0,0.35,1346.15,0,0,223.47,2159.76,276.76,8466.09,2.66,315.17
85,2016,11,Tamil Nadu,North Arcot / Vellore,737.75,4021.55,0,0,6.97,1293.62,0.08,339.21,7.05,1255.03,14.6,2596.66,18.75,3951.11,16.37,2899.08,0,0,0.02,338.98,14.22,942.21,21.87,479.79,167.22,1969.51,0.49,325.84,0,0,0,0,0.11,374.57,0,0,0.08,1000,0,0,0,0,255.42,8151.14,1.95,306.87
85,2017,11,Tamil Nadu,North Arcot / Vellore,959.42,4428.49,0,0,7.49,1511.3,0.6,1078.99,8.09,1467.62,17.45,2346.6,43.83,8166.57,42.55,3661.13,0,0,0.01,1000,13.32,1204.76,31.8,740.83,280.51,2993.62,1.37,592.07,0,0,0,0,0.09,375.95,0,0,0.36,1757.28,0,0,0,0,253.01,10011.87,0,0.52
86,1966,11,Tamil Nadu,Salem,229,1659.42,0,0,77.2,852.1,36.6,797.39,113.8,833.7,42,646.15,2,1000,115,898.44,0,0,0.3,500,3,428.57,24.98,223.27,148,1000,5.8,300.52,0.1,200,0,0,2.6,433.33,0,0,0,0,0,0,156.5,870.99,81.6,9168.54,3,300
86,1967,11,Tamil Nadu,Salem,212,1593.98,0,0,70.4,838.1,40.8,800,111.2,823.7,36,679.25,1,1000,101,821.14,0,0,0.3,500,3,500,21.67,196.86,132,830.19,5.9,299.49,0.1,333.33,0,0,2.6,433.33,0,0,0,0,0,0,140.6,735.16,82.5,7932.69,2,222.22
86,1968,11,Tamil Nadu,Salem,165,1497.28,0,0,65.6,727.27,22.4,797.15,88,743.87,34,565.72,1,1428.57,97,864.53,0,0,0,0,3,508.47,26.19,228.57,123,814.03,5.3,297.75,0.1,333.33,0,0,2.6,433.33,0,0,0,0,0,0,131,722.24,130.6,7021.51,2,190.48
86,1969,11,Tamil Nadu,Salem,192.7,1753.41,0,0,86.5,799.45,28.9,798.34,115.4,799.17,42.2,586.11,1,1111.11,84.5,722.84,0,0,0.1,333.33,2.6,472.73,27.48,222.65,109.4,908.64,4.2,304.35,0.1,333.33,0,0,2.6,448.28,0,0,0,0,0,0,116.3,740.62,137.6,8046.78,3.8,306.45
86,1970,11,Tamil Nadu,Salem,266.9,2154.16,0,0,77.7,696.24,23.3,768.98,101,711.77,44.2,608.82,1.4,1166.67,105.3,918.05,0,0,0.4,571.43,5,476.19,-1,-1,137.1,917.06,5.7,300,0.1,333.33,0,0,2.6,440.68,0,0,0,0,0,0,145.5,802.63,95.6,6828.57,6,317.46
86,1971,11,Tamil Nadu,Salem,244,2028.26,0,0,56,513.29,18.2,640.85,74.2,539.64,37.5,587.77,0.8,1142.86,125.2,1061.02,0,0,0.3,750,4.7,516.48,26.41,248.85,222.8,1297.61,5,304.88,0.1,250,0,0,2.5,431.03,0,0,0,0,0,0,230.4,1136.71,130.3,8863.95,8.4,354.43
86,1972,11,Tamil Nadu,Salem,306.2,2073.12,0,0,69,727.08,30.4,830.6,99.4,755.89,34.8,666.67,0.9,1125,85.6,776.77,0,0,0.3,600,6.2,496,24.01,213.94,183.8,1049.09,5.2,305.88,0.1,200,0,0,2.9,426.47,0,0,0,0,0,0,192,898.37,163.1,8721.93,3.5,225.81
86,1973,11,Tamil Nadu,Salem,273.8,2099.69,0,0,58.6,596.74,21.9,659.64,80.5,612.63,42.7,824.32,0.7,1166.67,108,942.41,0,0,0.4,571.43,6.2,543.86,24.43,219.3,162.6,953.67,5.8,303.66,0.2,285.71,0,0,3,434.78,0,0,0,0,0,0,171.6,817.65,179.5,9205.13,3.2,233.58
86,1974,11,Tamil Nadu,Salem,193,1635.59,0,0,41,392.34,11.3,353.13,52.3,383.15,27,553.28,0.6,1000,125.5,1045.83,0,0,0.1,250,4.3,467.39,12.49,136.73,149.7,848.64,3.5,269.23,0.1,166.67,0,0,1.5,272.73,0,0,0,0,0,0,154.8,736.55,174.2,7319.33,3,236.22
86,1975,11,Tamil Nadu,Salem,238.4,2115.35,0.1,333.33,74.2,625.63,11.5,393.84,85.7,579.84,37.3,561.75,1,1000,176.1,1359.85,0,0,0.2,1000,6,517.24,19.65,209.71,158.8,1005.06,5.5,504.59,0.2,285.71,0,0,3.1,413.33,0,0,0,0,0,0,167.6,890.87,230.3,9595.83,2.8,165.68
86,1976,11,Tamil Nadu,Salem,158,1975,0,0,99.5,844.65,23.1,675.44,122.6,806.58,46.4,828.57,0.9,1125,86.3,710.29,0,0,0.3,600,6.6,536.59,26.25,249.17,100.1,637.17,3.3,268.29,0.1,166.67,0,0,3.1,402.6,0,0,0,0,0,0,106.6,560.37,258.4,10721.99,6,303.03
86,1977,11,Tamil Nadu,Salem,235.8,2092.28,0.1,500,132.5,1093.23,25.4,819.35,157.9,1037.45,38.1,611.56,0.8,1000,205.5,1447.18,0,0,0.8,258.06,5.5,518.87,26.31,254.01,184.3,1281.64,5.4,446.28,0.2,333.33,0,0,3.2,438.36,0,0,0,0,0,0,193.1,941.31,291,11686.75,4.3,145.27
86,1978,11,Tamil Nadu,Salem,245.3,1963.97,0.1,500,95.2,870.2,17.4,552.38,112.6,799.15,32.6,665.31,0.9,1125,176.6,1345.01,0,0,0.8,571.43,7.3,429.41,30.83,288.91,214.3,1303.53,3.3,235.71,0.1,200,0,0,3,422.54,0,0,0,0,0,0,220.7,1116.22,404.5,16510.2,11.8,326.87
86,1979,11,Tamil Nadu,Salem,274,2107.69,0,0,103.4,915.85,19.2,631.58,122.6,855.55,38.2,882.22,1.2,1090.91,180.4,1356.39,0,0,0.8,615.38,14.2,696.08,22.62,218.95,191.7,1562.35,3.1,238.46,0.1,200,0,0,3.1,430.56,0,0,0,0,0,0,198,956.24,334.5,14113.92,7.9,271.48
86,1980,11,Tamil Nadu,Salem,168.7,1954.81,0,0,97.9,1071.12,19,826.09,116.9,1021.85,22.7,941.91,0.9,1125,132.6,1123.73,0,0,1,588.24,9.8,675.86,31,324.47,128.6,1016.6,2.3,216.98,0.2,333.33,0,0,2.3,418.18,0,0,0.1,142.86,0,0,133.5,842.32,403.6,13917.24,6.2,264.96
86,1981,11,Tamil Nadu,Salem,282.9,2298.13,0.1,500,107.6,1119.67,8.2,286.71,115.8,928.63,20.8,745.52,1.1,1100,165.1,1342.28,0,0,1.4,583.33,16.7,506.06,26.16,269.77,128.2,1028.89,3.2,230.22,0.2,285.71,0,0,4.4,289.47,0,0,0.9,321.43,0,0,136.9,679.44,252.2,9700,6.6,265.06
86,1982,11,Tamil Nadu,Salem,127,1953.85,0,0,78.4,1099.58,34,701.03,112.4,938.23,19.3,665.52,1,2000,98.1,1090,0,0,0.7,538.46,8.6,313.87,46.45,453.7,177.8,1166.67,2.3,164.29,0.2,285.71,0,0,3.7,313.56,0,0,2.4,470.59,0,0,186.4,1172.62,228.4,8956.86,5.1,257.58
86,1983,11,Tamil Nadu,Salem,250.1,2381.9,0.1,1000,111.9,906.07,21.6,699.03,133.5,864.64,30.2,822.89,1.8,2000,136,1104.79,0,0,1,555.56,19.6,431.72,61.65,587.7,223.6,1260.43,2.3,164.29,0.1,250,0,0,4.4,314.29,0,0,5.1,645.57,0,0,235.5,1271.53,241.8,9022.39,5.4,291.89
86,1984,11,Tamil Nadu,Salem,202,2376.47,0,0,75.1,614.06,15.3,701.83,90.4,627.34,37.1,1224.42,2.8,1647.06,120.4,1058,0,0,0.5,333.33,25.8,632.35,31.5,287.93,185.6,995.71,5.5,333.33,0.1,200,0,0,4.8,315.79,0,0,5.6,658.82,0,0,201.6,997.67,345.7,9629.53,9.3,395.74
86,1985,11,Tamil Nadu,Salem,208,2814.61,0,0,123.6,1098.67,18.1,701.55,141.7,1024.58,32.3,1038.59,4,1600,164.4,1362.05,0,0,0.6,375,24.1,546.49,42.64,421.14,212.4,1080.37,3.7,272.06,0.1,333.33,0,0,4.3,313.87,0,0,6.6,611.11,0,0,227.1,1111.38,319,10493.42,10.8,404.49
86,1986,11,Tamil Nadu,Salem,310,3131.31,0,0,159.7,1548.98,14.4,702.44,174.1,1408.58,46,1243.24,3,1500,169,1564.81,0,0,1,1000,35,744.68,58.32,529.99,226,1208.56,3.9,302.33,0,0,0,0,5,316.46,0,0,5.4,627.91,0,0,240.3,1118.56,292,10391.46,8,444.44
86,1987,11,Tamil Nadu,Salem,334,3373.74,0,0,188.4,1950.31,14.7,700,203.1,1727.04,23,793.1,3,1500,143,1459.18,0,0,1,500,37.1,679.49,46.46,413.2,217.4,1131.7,1.2,169.01,0.1,250,0,0,5.7,314.92,0,0,5.8,828.57,0,0,230.2,1043.8,318,10192.31,9.9,391.3
86,1988,11,Tamil Nadu,Salem,329.9,3299,0,0,115.8,1200,14.1,698.02,129.9,1113.11,25.5,897.89,3.7,1681.82,158,1458.91,0,0,0.2,285.71,32.8,680.5,30.12,288.31,217.3,1125.91,5.7,298.43,0.1,250,0,0,5.1,312.88,0,0,6.4,771.08,0,0,234.6,1053.81,350.5,10369.82,10.1,399.21
86,1989,11,Tamil Nadu,Salem,326.2,3204.32,0,0,129.4,1008.57,36.5,1076.7,165.9,1022.81,28.6,1051.47,3.3,1650,193.3,1794.8,0,0,0.5,357.14,32.8,680.5,32.65,285.58,218.1,1045.04,3.2,231.88,0.1,200,0,0,6.5,315.53,0,0,6.2,729.41,0,0,234.1,940.31,251.1,9475.47,12.7,342.32
86,1990,11,Tamil Nadu,Salem,197.22,3270.1,0.03,600,109.98,1328.9,27.35,719.74,137.34,1137.3,27.27,1452.08,2.79,1603.45,206.88,2035.42,0,0,0.51,335.53,29.36,707.81,67.14,386.31,206.22,1253.77,3.16,389.64,0.12,230.77,0,0,5.86,316.59,0,0,5.11,830.89,0,0,220.47,1037.6,277.77,11799.92,6.65,253.43
86,1991,11,Tamil Nadu,Salem,474.36,3284.59,0.04,500,97.68,1163.97,21.78,687.5,119.46,1033.39,33.02,1608.38,2.74,1630.95,208.63,2112.71,0,0,0.4,294.12,22.96,592.52,70.66,431.75,332.83,1591.65,5.85,425.15,0.23,237.11,0,0,5.98,314.08,0,0,3.64,482.12,0,0,348.53,1318.04,339.41,11997.53,8.13,266.12
86,1992,11,Tamil Nadu,Salem,310.95,2985.31,0,0,90.91,1237.88,24.52,987.52,115.43,1174.62,26.95,1667.7,4,1680.67,187.77,2019.47,0,0,0.44,309.86,26.73,669.25,70.58,440.16,346.44,1477.23,9.84,782.82,0.15,254.24,0,0,6.7,312.06,0,0,10.91,804.57,0,0,374.04,1242.41,375.95,11957.7,13.44,347.83
86,1993,11,Tamil Nadu,Salem,416,3175.57,0,0,101.99,1221.44,38.59,1510.37,140.58,1289.25,46,1769.23,4,1333.33,226,2173.08,0,0,1,625,27,551.02,84,469.27,378,1629.31,4,666.67,0,0,0,0,9,321.43,0,0,17,850,2,285.71,410,1394.56,481.6,12380.46,9.35,275
86,1994,11,Tamil Nadu,Salem,423.84,3562.28,0,0,101.31,1342.21,36.88,1278.34,138.19,1324.55,45.36,2363.73,5.16,1622.64,210.28,2194.07,0,0,0.32,299.07,42.69,948.67,77.74,427.17,350.49,1486.58,8.71,706.98,0.17,253.73,0,0,9.51,312.93,0,0,24.26,955.87,0,0,393.14,1186.91,574.44,12949.5,11.59,326.85
86,1995,11,Tamil Nadu,Salem,405.4,3565.21,0,0,79.36,1116.49,37.22,2777.61,116.58,1380.13,26.77,1852.6,5.52,1757.96,159.51,1926.45,0,0,0.36,327.27,31.88,957.93,67.71,443.94,438.9,1862.98,6.67,653.28,0.16,0,0,0,8.67,307.67,0,0,15.49,1071.23,0,0,474.89,1496.19,409.86,10045.59,15.98,316.75
86,1996,11,Tamil Nadu,Salem,448.19,3438.89,0,0,45.87,925.17,34.43,3214.75,80.3,1331.9,14.25,1429.29,4.19,1829.69,139.57,1879.22,0,0,0.45,569.62,24.95,903.66,55.54,253.71,339.16,1559.5,8.18,593.61,0.15,245.9,0,0,7.48,305.18,0,0,11.24,1243.36,0,0,366.21,1250.03,292.98,8392.44,12.75,265.51
86,1997,11,Tamil Nadu,Salem,491.02,3641.23,0,0,37.33,850.54,44.21,2891.43,81.54,1378.3,19.09,1882.64,4.03,1737.07,155.1,2150.88,0,0,0.42,400,16.59,616.96,66.88,485.17,308.16,1500.51,8.12,636.36,0.16,235.29,0,0,6.64,307.12,0,0,5.28,1111.58,0,0,328.36,1196.56,475.74,11294.87,16.53,321.41
86,1998,11,Tamil Nadu,Salem,563.6,4171.11,0,0,62.95,1654.4,37.49,2312.77,100.44,1851.09,14.5,1844.78,4.01,1684.87,158.84,2018.55,0,0,1.45,430.27,14.66,641.01,79.69,528.13,332.64,1804.69,8.07,823.47,0.11,229.17,0,0,6.1,306.38,0,0,4.11,1096,0,0,351.03,1405.02,376.85,9768.01,14.04,346.75
86,1999,11,Tamil Nadu,Salem,509.37,4086.07,0,0,49.14,1502.29,30.3,1296.53,79.44,1417.05,20.47,2034.79,5.94,1706.9,171.68,2109.35,0,0,0.59,345.03,20.36,724.56,94.27,541.94,325,1629.81,13.48,777.39,0.11,255.81,0,0,7.45,306.33,0,0,5.43,1117.28,0,0,351.47,1252.48,461.87,10671.67,11.2,343.24
86,2000,11,Tamil Nadu,Salem,485.65,3937.81,0,0,30.97,933.96,34.38,2251.47,65.35,1349.09,13.25,1800.27,13.78,1773.49,181.47,2067.09,0,0,0.57,401.41,21.4,868.51,83.55,463.75,369.83,1964.26,12.71,912.42,0.1,250,0,0,7.47,307.03,0,0,2.08,1405.41,0,0,392.18,1489.2,480.18,10958.01,10.12,321.37
86,2001,11,Tamil Nadu,Salem,491.42,4030.68,0,0,29.36,998.3,31.29,2027.87,60.65,1352.59,11.97,1710,12.4,1761.36,162.07,1798.58,0,0,0.5,370.37,17.69,744.22,88.76,473.77,291.4,1818.3,11.78,811.85,0.12,255.32,0,0,6.6,309.13,0,0,1.4,1186.44,0,0,311.29,1332.75,409.71,9317.94,8.52,289.3
86,2002,11,Tamil Nadu,Salem,152.16,3004.15,0,0,20.96,517.53,20.07,1730.17,41.03,787.68,7.1,1111.11,14.97,1767.41,95.94,1237.78,0,0,0.21,283.78,7.83,494.01,54.85,337.89,111.43,1113.41,3.51,458.82,0.12,250,0,0,4.59,309.93,0,0,0.58,743.59,0,0,120.21,758.95,288.13,9089.27,2.35,203.11
86,2003,11,Tamil Nadu,Salem,106.82,2881.58,0,0,41.61,573.77,11.39,1119.96,53,640.95,7.29,1135.51,22.25,1846.47,119.83,1395.64,0,0,0.14,202.9,3.17,548.44,25.22,313.45,116.74,1293.66,1.31,488.81,0,0,0,0,1.39,304.82,0,0,0.79,877.78,0,0,120.2,885.91,195.23,9318.85,3.82,232.64
86,2004,11,Tamil Nadu,Salem,209.24,3082.5,0,0,41.75,812.41,13.92,973.43,55.67,847.47,8.32,1359.48,29.65,1845.05,117.4,1363.85,0,0,0.2,210.53,5.33,694.01,27.73,358.73,134.58,1239.23,1.5,543.48,0.09,243.24,0,0,1.44,307.69,0,0,1.87,921.18,0,0,139.48,882.9,276.21,10099.09,8.18,289.25
86,2005,11,Tamil Nadu,Salem,349.33,3259.89,0,0,39.83,853.44,21.53,1361.8,61.36,982.07,4.21,1137.84,21.71,1162.21,103.38,1322.33,0,0,0,0,3.33,547.7,23.13,363.91,178.94,1495.78,1.94,617.83,0.11,234.04,0,0,1.39,309.58,0,0,1.89,1442.75,0,0,184.27,1072.02,422.78,10426.14,8.43,313.03
86,2006,11,Tamil Nadu,Salem,284.6,3485.61,0,0,52.37,1134.53,9.46,1501.59,61.84,1178.8,5.3,1518.62,46.07,4207.31,108.61,1449.1,0,0,0.1,181.82,4.78,858.17,30.14,561.48,166.5,1598.5,1.19,604.06,0.07,280,0,0,0.87,309.61,0,0,3.68,2090.91,0,0,172.29,1116.59,769.52,13704.72,10.84,419.18
86,2007,11,Tamil Nadu,Salem,235.45,3477.84,0,0,42.97,984.65,6.23,971.92,49.19,982.62,3.45,1402.44,69.47,4103.37,144.23,1913.37,0,0,0.04,137.93,3.66,721.89,20.56,425.85,159.93,1784.93,1.24,574.07,0.04,210.53,0,0,0.82,310.61,0,0,7.05,1643.36,0,0,169.08,1196.43,566.97,11134.52,9.74,400.33
86,2008,11,Tamil Nadu,Salem,317.71,4030.32,0,0,36.93,782.42,14.21,2143.29,51.14,950.03,4.77,2385,142.37,3402.72,132.44,1847.4,0,0,0.07,212.12,3.43,615.8,22.86,438.35,150.84,1776.05,2.93,662.9,0.04,210.53,0,0,0.81,305.66,0,0,4.57,1332.36,0,0,159.21,1151.44,529.15,10610.59,9.82,401.96
86,2009,11,Tamil Nadu,Salem,297.07,4133.44,0,0,0,0,0,0,51.24,1098.63,3.25,1128.47,152.13,4979.71,130.06,1974.2,0,0,0.28,459.02,3.62,626.3,25.37,409.72,128.43,1639.39,3.17,631.47,0.04,200,0,0,0.83,306.27,0,0,4.03,1700.42,0,0,0,0,506.65,9872.37,9.02,350.56
86,2010,11,Tamil Nadu,Salem,365.08,4217.65,0,0,45.85,963.03,14.68,1070.75,60.53,987.12,5.38,1401.04,191.61,5615.77,138.38,2260.37,0,0,0.28,459.02,9.91,826.52,40.59,459.27,178.94,2266.78,3.48,606.27,0.06,240,0,0,1.26,307.32,0,0,1.41,1368.93,0,0,0,0,549.72,10678.32,11.3,442.44
86,2011,11,Tamil Nadu,Salem,380.75,4584.04,0,0,36.59,1228.26,12.17,1114.47,48.77,1197.4,5.71,2076.36,265.48,5781.36,190.81,2767.37,0,0,1.9,644.07,10.04,829.07,0,0,216.49,2740.73,0,0,0.08,266.67,0,0,1.26,287.02,0,0,2.17,1937.5,0,0,0,0,641.64,11781.86,16.82,515.63
86,2012,11,Tamil Nadu,Salem,199.06,4127.31,0,0,33.64,631.97,30.17,885.01,63.8,730.56,2.82,1476.44,215.09,5186.64,111.27,1917.79,0,0,1,465.12,15.85,883.99,43.75,389.3,134.73,1801.44,2.39,662.05,0.13,236.36,0,0,1.28,312.2,0,0,0.58,1234.04,0,0,0,0,433.49,8174.43,16.63,493.33
86,2013,11,Tamil Nadu,Salem,423.97,4945.99,0,0,109.34,1080.01,113.2,2700.38,222.54,1554.48,5,2325.58,463.73,7412.56,280.31,2979.8,0,0,2.85,615.55,25.42,1011.54,86.24,540.96,159.39,2246.83,2.22,672.73,0.13,228.07,0,0,1.32,286.96,0,0,0.39,1772.73,0,0,163.32,2063.95,387.84,10084.24,17.3,586.84
86,2014,11,Tamil Nadu,Salem,345.33,5129.68,0,0,201.47,1943.75,98.29,1905.21,299.76,1931.07,6.7,2925.76,595.82,8853.2,250.13,3285.13,0,0,1.29,533.06,0,0,136.44,763.56,161.91,2299.86,3.29,785.2,0.07,250,0,0,0.98,307.21,0,0,0.35,1458.33,0,0,166.52,2134.32,359.26,11016.87,21.15,614.29
86,2015,11,Tamil Nadu,Salem,434.67,4681.42,0,0,87.65,897.23,35.62,1010.21,123.25,926.97,13.21,3541.56,551.01,9124.19,223.07,3140.95,0,0,0.52,541.67,0,0,122.89,688.79,160.18,2097.7,5.17,718.06,0.08,228.57,0,0,1.21,311.86,0,0,0.1,1111.11,0,0,166.61,1902.16,294.01,9481.32,13.18,472.23
86,2016,11,Tamil Nadu,Salem,374.14,4676.96,0,0,52.11,735.03,6.47,310.6,58.58,638.63,5.03,2273.51,313.13,6965.03,91.59,1832.48,0,0,0.37,548.53,15.28,604.3,31.91,598.62,80.41,1252.91,0.57,454.11,0.04,232.95,0,0,1.05,304.28,0,0,0.16,842.93,0,0,0,0,229.94,8565.61,8.47,282.49
86,2017,11,Tamil Nadu,Salem,360.43,4929.77,0,0,102.15,872.21,32.97,818.95,135.12,858.59,3.68,1966.86,475.72,9156.11,250.35,3802.38,0,0,1.02,925.59,22.95,1161.22,94.85,731.56,179,2689.27,2.72,694.05,0.07,232.14,0,0,0.93,312.91,0,0,0.04,1363.64,0,0,0,0,222.99,9079.06,0.02,0.5
87,1966,11,Tamil Nadu,Coimbatore,168,1846.15,0,0,94.7,728.46,48.6,600,143.3,679.15,44,785.71,0,0,48,1230.77,0,0,1,1000,1,333.33,20.39,207.43,99,811.48,5.4,293.48,0,0,0,0,0.4,444.44,0,0,0,0,0,0,104.8,704.77,189.2,8882.63,27,262.14
87,1967,11,Tamil Nadu,Coimbatore,189,1989.47,0,0,95.8,719.76,45.1,550,140.9,655.04,27,540,1,1000,45,1216.22,0,0,1,500,1,333.33,12.89,137.13,112,896,2.7,284.21,0,0,0,0,0.4,444.44,0,0,0,0,0,0,115.1,805.01,211.3,8318.9,22,271.6
87,1968,11,Tamil Nadu,Coimbatore,210,2348.99,0,0,135.7,858.86,35.5,698.82,171.2,819.92,36,669.14,2,909.09,36,1258.74,0,0,2,740.74,1,344.83,14.46,173.34,117,983.19,4.1,290.78,0,0,0,0,0.4,444.44,0,0,0,0,0,0,121.5,851.68,298.7,8916.42,21,288.86
87,1969,11,Tamil Nadu,Coimbatore,228.4,2424.63,0,0,122.3,699.66,31.2,699.55,153.5,699.64,43.7,721.12,5.6,1076.92,36.8,1160.88,0,0,0.7,500,1.4,378.38,16.6,214.61,139.3,1177.51,4.2,304.35,0,0,0,0,0.3,375,0,0,0,0,0,0,143.8,1013.82,254.2,9176.9,32.2,366.74
87,1970,11,Tamil Nadu,Coimbatore,303.2,3103.38,0,0,96.3,591.52,30.9,716.94,127.2,617.78,36.8,650.18,8,1095.89,33.3,946.02,0,0,1.7,548.39,1.9,387.76,-1,-1,124.2,974.88,3.6,305.08,0,0,0,0,0.4,500,0,0,0,0,0,0,128.2,859.08,221.2,9493.56,27,332.1
87,1971,11,Tamil Nadu,Coimbatore,250.9,2426.5,0,0,67,456.4,23.1,539.72,90.1,475.21,32.3,592.66,7.8,1098.59,39.1,1107.65,0,0,1.5,625,4.5,489.13,29.4,260.25,158,1115.82,4.9,302.47,0,0,0,0,0.3,375,0,0,0,0,0,0,163.2,969.01,272.4,10126.39,35.2,387.24
